Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
2;1020542;Поступление зарплаты на счет;Ремонт;1;0.37;мужской;0;0;высшее;специалист;>250;0;14;28;Торговля;ООО;холост / не замужем;1;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;16;3;0;0;21;80;0;0;0;0;0;0;0
2;1020562;Поступление зарплаты на счет;Покупка автомобиля;0;0.47;женский;0;0;высшее;торговый представитель;>250;1;97;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020582;Поступление зарплаты на счет;Ремонт;0;0.19;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;28;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020602;2НДФЛ;Ремонт;0;0.4;мужской;0;0;высшее;рабочий;>250;0;56;47;Торговля;ООО;холост / не замужем;6;2;2;1;0;0;1;1;1;0;0.4545454545;5;6;43;11;3;0;2;39;0;0;0;0;0;0;0
2;1020622;Поступление зарплаты на счет;Ремонт;0;0.34;женский;3;0;высшее;специалист;>250;0;87;39;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.5;2;2;132;4;1;2;12;84;0;0;0;0;0;0;0
2;1020642;Поступление зарплаты на счет;Покупка автомобиля;1;0.38;женский;0;0;высшее;специалист;>250;1;9;26;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020662;Поступление зарплаты на счет;Ремонт;1;0.4;женский;0;0;высшее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020682;Поступление зарплаты на счет;Ремонт;1;0.49;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;26;54;Торговля;ООО;вдовец / вдова;1;1;1;1;1;0;0;0;0;0;0.1666666667;1;5;30;6;0;0;8;79;0;0;0;0;0;0;0
2;1020702;Поступление зарплаты на счет;Отпуск;0;0.44;женский;0;0;высшее;менеджер среднего звена;>250;0;10;46;Торговля;ООО;гражданский брак;2;0;0;0;0;0;0;1;1;0;0.3333333333;1;2;13;3;0;0;2;51;0;0;0;0;0;0;0
2;1020722;Форма банка (без печати работодателя);Отпуск;1;0.59;женский;0;0;высшее;специалист;>250;0;154;35;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020742;Форма банка (без печати работодателя);Ремонт;1;0.25;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020762;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.35;женский;1;0;высшее;торговый представитель;>250;0;99;38;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020782;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;менеджер среднего звена;>250;0;29;30;Информационные технологии;ЗАО;холост / не замужем;7;4;2;2;1;0.040201005;1;0;0;0;0.375;3;5;191;8;1;2;16;95;1;0;0;0;0;0;0
2;1020802;2НДФЛ;Покупка мебели;1;0.28;женский;2;0;среднее-специальное;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020822;Свободная форма с печатью работодателя;Ремонт;0;0.48;женский;0;0;высшее;менеджер среднего звена;>250;0;22;28;Торговля;ООО;холост / не замужем;4;2;0;0;0;0;0;1;0;0;0.5;3;3;72;6;2;2;5;37;0;0;0;0;0;0;0
2;1020842;2НДФЛ;Ремонт;0;0.43;женский;0;0;среднее;вспомогательный персонал;>250;0;101;51;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020862;Поступление зарплаты на счет;Ремонт;1;0.45;мужской;0;0;высшее;специалист;>250;1;22;39;Торговля;ЗАО;разведен / разведена;3;3;2;2;0;0;0;0;0;0;1;1;0;10;1;1;0;9;9;0;0;0;0;0;0;0
2;1020882;Форма банка (без печати работодателя);Покупка автомобиля;0;0.43;мужской;0;0;среднее-специальное;вспомогательный персонал;< 50;0;6;48;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020902;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.25;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;53;32;Торговля;ЗАО;женат / замужем;1;1;1;1;1;0;1;0;0;0;0;0;1;30;1;0;1;38;38;0;0;0;0;0;0;0
2;1020922;Поступление зарплаты на счет;Отпуск;0;0.53;мужской;0;0;высшее;специалист;>250;0;18;27;Торговля;ООО;повторный брак;0;0;0;0;0;0;0;1;0;0;1;3;0;29;3;2;0;5;12;0;0;0;0;0;0;0
2;1020942;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.28;мужской;1;0;высшее;менеджер среднего звена;>250;0;167;41;Другое;ООО;женат / замужем;0;0;0;0;0;0.0855614973;0;0;0;0;0.3333333333;3;6;171;9;2;0;24;96;1;1;1;1;0;0;0
2;1020962;2НДФЛ;Покупка недвижимости/ строительство;0;0.18;женский;0;0;незаконченное высшее;специалист;>250;0;16;32;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1020982;2НДФЛ;Ремонт;1;0.19;женский;0;0;высшее;специалист;>250;0;135;44;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021002;2НДФЛ;Ремонт;1;0.44;женский;2;0;высшее;рабочий;>250;1;80;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021022;Форма банка (без печати работодателя);Ремонт;1;0.57;мужской;0;0;среднее-специальное;специалист;>250;0;44;30;Торговля;ЗАО;холост / не замужем;1;1;0;0;0;0.0967741935;0;0;0;0;0.6;3;2;56;5;0;0;9;41;1;1;0;0;0;0;0
2;1021042;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.38;женский;1;0;высшее;рабочий;>250;3;6;37;Торговля;ООО;разведен / разведена;3;1;1;0;0;0;0;0;0;0;0.2;1;4;53;5;1;0;23;86;0;0;0;0;0;0;0
2;1021062;Форма банка (без печати работодателя);Ремонт;1;0.55;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;87;41;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021082;2НДФЛ;Покупка мебели;1;0.3;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;61;34;Торговля;ОАО;холост / не замужем;2;2;2;2;2;0;0;1;0;0;0.75;3;1;34;4;2;0;5;50;0;0;0;0;0;0;0
2;1021102;Свободная форма с печатью работодателя;Ремонт;0;0.27;женский;0;0;высшее;менеджер высшего звена;< 50;1;75;49;Другое;ЗАО;разведен / разведена;0;0;0;0;0;0;0;0;0;0;0.5;1;1;9;2;0;0;21;66;0;0;0;0;0;0;0
2;1021122;2НДФЛ;Покупка мебели;1;0.43;женский;0;0;высшее;менеджер высшего звена;>250;0;88;42;Другое;Государственное предприятие;женат / замужем;3;3;2;2;1;0;1;0;0;0;0;1;5;87;6;1;0;5;49;0;0;0;0;0;0;0
2;1021142;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;рабочий;>250;0;14;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021162;Поступление зарплаты на счет;Ремонт;0;0.52;женский;0;0;высшее;менеджер среднего звена;>250;0;409;51;Другое;ОАО;холост / не замужем;0;0;0;0;0;0;1;0;0;0;0.6666666667;2;1;36;3;1;0;8;81;0;0;0;0;0;0;0
2;1021182;Поступление зарплаты на счет;Другое;1;0.58;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;10;23;Торговля;ООО;холост / не замужем;2;2;0;0;0;0;0;1;1;1;0.6666666667;4;2;56;6;2;1;1;22;0;0;0;0;0;0;0
2;1021202;Форма банка (без печати работодателя);Лечение;1;0.25;мужской;2;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021222;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;высшее;вспомогательный персонал;>250;3;96;31;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021242;Поступление зарплаты на счет;Ремонт;1;0.33;женский;0;0;второе высшее;менеджер среднего звена;>250;0;99;37;Другое;ООО;холост / не замужем;1;1;0;0;0;0.0344827586;1;2;0;0;0.8571428571;6;1;56;7;3;0;4;90;1;0;0;0;0;0;0
2;1021262;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.51;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;12;27;Информационные технологии;ООО;женат / замужем;1;0;0;0;0;0;0;0;0;0;0.5;2;2;34;4;0;0;14;32;0;0;0;0;0;0;0
2;1021282;Свободная форма с печатью работодателя;Ремонт;1;0.42;женский;1;0;незаконченное высшее;вспомогательный персонал;< 50;3;38;32;Торговля;Индивидуальный предприниматель;женат / замужем;7;3;3;2;1;0.0256410256;0;1;0;0;0.3333333333;1;2;38;3;1;0;3;77;1;0;0;0;0;0;0
2;1021302;Поступление зарплаты на счет;Отпуск;0;0.57;женский;0;0;высшее;специалист;>250;1;76;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021322;Поступление зарплаты на счет;Покупка автомобиля;1;0.43;мужской;1;0;незаконченное высшее;вспомогательный персонал;>250;1;61;30;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021342;2НДФЛ;Ремонт;0;0.32;мужской;1;0;незаконченное высшее;специалист;>250;0;51;28;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.6;3;2;75;5;2;0;11;86;0;0;0;0;0;0;0
2;1021362;2НДФЛ;Покупка автомобиля;1;0.39;мужской;1;0;среднее-специальное;менеджер высшего звена;< 50;3;72;44;Другое;ОАО;женат / замужем;3;3;3;3;3;0;0;0;0;0;0;0;1;7;1;0;0;70;70;0;0;0;0;0;0;0
2;1021382;2НДФЛ;Ремонт;0;0.34;женский;1;0;высшее;менеджер высшего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021402;Форма банка (без печати работодателя);Ремонт;0;0.29;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;< 50;0;393;51;Другое;ОАО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0.3333333333;3;6;184;9;1;2;10;98;0;0;0;0;0;0;0
2;1021422;2НДФЛ;Ремонт;1;0.56;мужской;1;0;второе высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021442;Поступление зарплаты на счет;Ремонт;0;0.13;мужской;2;0;высшее;специалист;>250;0;102;49;Другое;ЗАО;женат / замужем;1;1;1;1;1;0.0263157895;1;0;0;0;0.1666666667;1;5;74;6;0;4;14;92;1;0;0;0;0;0;0
2;1021462;Поступление зарплаты на счет;Покупка мебели;1;0.1;женский;0;0;высшее;специалист;>250;0;31;27;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021482;2НДФЛ;Ремонт;1;0.15;мужской;0;0;высшее;менеджер среднего звена;>250;0;83;30;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021502;2НДФЛ;Ремонт;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021522;Поступление зарплаты на счет;Ремонт;1;0.3;женский;0;0;высшее;специалист;>250;0;75;35;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
2;1021542;Поступление зарплаты на счет;Ремонт;1;0.13;мужской;0;0;среднее-специальное;специалист;>250;0;29;38;Другое;ООО;женат / замужем;0;0;0;0;0;0.152173913;0;0;0;0;0;0;5;39;5;0;0;52;95;1;0;0;0;0;0;0
2;1021562;Поступление зарплаты на счет;Ремонт;0;0.07;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;260;51;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021582;Свободная форма с печатью работодателя;Ремонт;1;0.52;мужской;2;0;среднее-специальное;менеджер высшего звена;< 50;0;38;35;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021602;Форма банка (без печати работодателя);Ремонт;1;0.12;мужской;2;0;высшее;менеджер высшего звена;< 50;0;91;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021622;2НДФЛ;Покупка недвижимости/ строительство;0;;женский;1;0;высшее;другое;;0;77;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1021642;Форма банка (без печати работодателя);Ремонт;0;0.44;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;25;53;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
